9 12
1 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
2 0.00000000000000e+00 1.00000000000000e+02 0.00000000000000e+00
3 1.00000000000000e+02 1.00000000000000e+02 0.00000000000000e+00
4 1.00000000000000e+02 0.00000000000000e+00 0.00000000000000e+00
5 0.00000000000000e+00 5.00000000000000e+01 0.00000000000000e+00
6 5.00000000000000e+01 1.00000000000000e+02 0.00000000000000e+00
7 1.00000000000000e+02 5.00000000000000e+01 0.00000000000000e+00
8 5.00000000000000e+01 0.00000000000000e+00 0.00000000000000e+00
9 5.00000000000000e+01 5.00000000000000e+01 0.00000000000000e+00
1 102 1 5 
2 102 5 2 
3 102 2 6 
4 102 6 3 
5 102 3 7 
6 102 7 4 
7 102 4 8 
8 102 8 1 
9 204 1 5 9 8 
10 204 8 9 7 4 
11 204 5 2 6 9 
12 204 9 6 3 7 
